rank_by_AE_burden,cohort_id,drug,file,ae_score_sum_probability,n_AE_events,trial_id_used
1512,NCT04809974,Benoxaprofen,result_trial_data_NCT04809974_CF_Benoxaprofen_AE_mapped.tsv,7.166396,100,trial_2
1513,NCT04809974,Sirolimus,result_trial_data_NCT04809974_CF_Sirolimus_AE_mapped.tsv,7.168876,100,trial_2
1514,NCT04809974,Lomitapide,result_trial_data_NCT04809974_CF_Lomitapide_AE_mapped.tsv,7.174106,100,trial_2
1515,NCT04809974,Roxadustat,result_trial_data_NCT04809974_CF_Roxadustat_AE_mapped.tsv,7.180181,100,trial_2
1516,NCT04809974,Picotamide,result_trial_data_NCT04809974_CF_Picotamide_AE_mapped.tsv,7.226929,100,trial_2
1517,NCT04809974,Edaravone,result_trial_data_NCT04809974_CF_Edaravone_AE_mapped.tsv,7.257489,100,trial_2
1518,NCT04809974,Nikethamide,result_trial_data_NCT04809974_CF_Nikethamide_AE_mapped.tsv,7.294688,100,trial_2
1519,NCT04809974,Thenalidine,result_trial_data_NCT04809974_CF_Thenalidine_AE_mapped.tsv,7.310686,100,trial_2
1520,NCT04809974,Tucatinib,result_trial_data_NCT04809974_CF_Tucatinib_AE_mapped.tsv,7.312185,100,trial_2
1521,NCT04809974,Iprindole,result_trial_data_NCT04809974_CF_Iprindole_AE_mapped.tsv,7.335452,100,trial_2
1522,NCT04809974,Ivosidenib,result_trial_data_NCT04809974_CF_Ivosidenib_AE_mapped.tsv,7.366699,100,trial_2
1523,NCT04809974,Sitaxentan,result_trial_data_NCT04809974_CF_Sitaxentan_AE_mapped.tsv,7.392567,100,trial_2
1524,NCT04809974,Dacomitinib,result_trial_data_NCT04809974_CF_Dacomitinib_AE_mapped.tsv,7.426844,100,trial_2
1525,NCT04809974,Abemaciclib,result_trial_data_NCT04809974_CF_Abemaciclib_AE_mapped.tsv,7.473851,100,trial_2
1526,NCT04809974,Enzalutamide,result_trial_data_NCT04809974_CF_Enzalutamide_AE_mapped.tsv,7.485237,100,trial_2
1527,NCT04809974,Clothiapine,result_trial_data_NCT04809974_CF_Clothiapine_AE_mapped.tsv,7.490576,100,trial_2
1528,NCT04809974,Erdafitinib,result_trial_data_NCT04809974_CF_Erdafitinib_AE_mapped.tsv,7.500107,100,trial_2
1529,NCT04809974,Imidapril,result_trial_data_NCT04809974_CF_Imidapril_AE_mapped.tsv,7.578835,100,trial_2
1530,NCT04809974,Cefodizime,result_trial_data_NCT04809974_CF_Cefodizime_AE_mapped.tsv,7.587042,100,trial_2
1531,NCT04809974,Vismodegib,result_trial_data_NCT04809974_CF_Vismodegib_AE_mapped.tsv,7.604521,100,trial_2
1532,NCT04809974,Riociguat,result_trial_data_NCT04809974_CF_Riociguat_AE_mapped.tsv,7.623826,100,trial_2
1533,NCT04809974,Ibudilast,result_trial_data_NCT04809974_CF_Ibudilast_AE_mapped.tsv,7.643915,100,trial_2
1534,NCT04809974,Baricitinib,result_trial_data_NCT04809974_CF_Baricitinib_AE_mapped.tsv,7.655403,100,trial_2
1535,NCT04809974,Tezacaftor,result_trial_data_NCT04809974_CF_Tezacaftor_AE_mapped.tsv,7.669273,100,trial_2
1536,NCT04809974,Tafamidis,result_trial_data_NCT04809974_CF_Tafamidis_AE_mapped.tsv,7.719722,100,trial_2
1537,NCT04809974,Lusutrombopag,result_trial_data_NCT04809974_CF_Lusutrombopag_AE_mapped.tsv,7.731312,100,trial_2
1538,NCT04809974,Nintedanib,result_trial_data_NCT04809974_CF_Nintedanib_AE_mapped.tsv,7.745676,100,trial_2
1539,NCT04809974,Eliglustat,result_trial_data_NCT04809974_CF_Eliglustat_AE_mapped.tsv,7.805810,100,trial_2
1540,NCT04809974,Decitabine,result_trial_data_NCT04809974_CF_Decitabine_AE_mapped.tsv,7.839616,100,trial_2
1541,NCT04809974,Ipragliflozin,result_trial_data_NCT04809974_CF_Ipragliflozin_AE_mapped.tsv,7.840205,100,trial_2
1542,NCT04809974,Vorinostat,result_trial_data_NCT04809974_CF_Vorinostat_AE_mapped.tsv,7.848045,100,trial_2
1543,NCT04809974,Brigatinib,result_trial_data_NCT04809974_CF_Brigatinib_AE_mapped.tsv,7.864986,100,trial_2
1544,NCT04809974,Etrasimod,result_trial_data_NCT04809974_CF_Etrasimod_AE_mapped.tsv,7.987180,100,trial_2
1545,NCT04809974,Pemigatinib,result_trial_data_NCT04809974_CF_Pemigatinib_AE_mapped.tsv,8.088559,100,trial_2
1546,NCT04809974,Ozanimod,result_trial_data_NCT04809974_CF_Ozanimod_AE_mapped.tsv,8.120399,100,trial_2
1547,NCT04809974,Azacitidine,result_trial_data_NCT04809974_CF_Azacitidine_AE_mapped.tsv,8.132531,100,trial_2
1548,NCT04809974,Palbociclib,result_trial_data_NCT04809974_CF_Palbociclib_AE_mapped.tsv,8.141050,100,trial_2
1549,NCT04809974,Lenalidomide,result_trial_data_NCT04809974_CF_Lenalidomide_AE_mapped.tsv,8.242275,100,trial_2
1550,NCT04809974,Trilaciclib,result_trial_data_NCT04809974_CF_Trilaciclib_AE_mapped.tsv,8.245162,100,trial_2
1551,NCT04809974,Vandetanib,result_trial_data_NCT04809974_CF_Vandetanib_AE_mapped.tsv,8.263414,100,trial_2
1552,NCT04809974,Tolvaptan,result_trial_data_NCT04809974_CF_Tolvaptan_AE_mapped.tsv,8.281001,100,trial_2
1553,NCT04809974,Osilodrostat,result_trial_data_NCT04809974_CF_Osilodrostat_AE_mapped.tsv,8.290160,100,trial_2
1554,NCT04809974,Mirabegron,result_trial_data_NCT04809974_CF_Mirabegron_AE_mapped.tsv,8.333760,100,trial_2
1555,NCT04809974,Venetoclax,result_trial_data_NCT04809974_CF_Venetoclax_AE_mapped.tsv,8.343989,100,trial_2
1556,NCT04809974,Bosutinib,result_trial_data_NCT04809974_CF_Bosutinib_AE_mapped.tsv,8.361054,100,trial_2
1557,NCT04809974,Duvelisib,result_trial_data_NCT04809974_CF_Duvelisib_AE_mapped.tsv,8.451811,100,trial_2
1558,NCT04809974,Copanlisib,result_trial_data_NCT04809974_CF_Copanlisib_AE_mapped.tsv,8.518390,100,trial_2
1559,NCT04809974,Romidepsin,result_trial_data_NCT04809974_CF_Romidepsin_AE_mapped.tsv,8.530465,100,trial_2
1560,NCT04809974,Osimertinib,result_trial_data_NCT04809974_CF_Osimertinib_AE_mapped.tsv,8.534140,100,trial_2
1561,NCT04809974,Entrectinib,result_trial_data_NCT04809974_CF_Entrectinib_AE_mapped.tsv,8.563598,100,trial_2
1562,NCT04809974,Alectinib,result_trial_data_NCT04809974_CF_Alectinib_AE_mapped.tsv,8.578436,100,trial_2
1563,NCT04809974,Telotristat_ethyl,result_trial_data_NCT04809974_CF_Telotristat_ethyl_AE_mapped.tsv,8.582719,100,trial_2
1564,NCT04809974,Crizotinib,result_trial_data_NCT04809974_CF_Crizotinib_AE_mapped.tsv,8.673121,100,trial_2
1565,NCT04809974,Tofacitinib,result_trial_data_NCT04809974_CF_Tofacitinib_AE_mapped.tsv,8.678565,100,trial_2
1566,NCT04809974,Idelalisib,result_trial_data_NCT04809974_CF_Idelalisib_AE_mapped.tsv,8.716370,100,trial_2
1567,NCT04809974,Vemurafenib,result_trial_data_NCT04809974_CF_Vemurafenib_AE_mapped.tsv,8.725516,100,trial_2
1568,NCT04809974,Rucaparib,result_trial_data_NCT04809974_CF_Rucaparib_AE_mapped.tsv,8.741394,100,trial_2
1569,NCT04809974,Benzbromarone,result_trial_data_NCT04809974_CF_Benzbromarone_AE_mapped.tsv,8.768369,100,trial_2
1570,NCT04809974,Dasatinib,result_trial_data_NCT04809974_CF_Dasatinib_AE_mapped.tsv,8.790578,100,trial_2
1571,NCT04809974,Bortezomib,result_trial_data_NCT04809974_CF_Bortezomib_AE_mapped.tsv,8.798037,100,trial_2
1572,NCT04809974,Lorlatinib,result_trial_data_NCT04809974_CF_Lorlatinib_AE_mapped.tsv,8.805230,100,trial_2
1573,NCT04809974,Sonidegib,result_trial_data_NCT04809974_CF_Sonidegib_AE_mapped.tsv,8.906890,100,trial_2
1574,NCT04809974,Avatrombopag,result_trial_data_NCT04809974_CF_Avatrombopag_AE_mapped.tsv,8.926981,100,trial_2
1575,NCT04809974,Epalrestat,result_trial_data_NCT04809974_CF_Epalrestat_AE_mapped.tsv,9.002261,100,trial_2
1576,NCT04809974,Omacetaxine_mepesucc,result_trial_data_NCT04809974_CF_Omacetaxine_mepesucc_AE_mapped.tsv,9.071527,100,trial_2
1577,NCT04809974,Niraparib,result_trial_data_NCT04809974_CF_Niraparib_AE_mapped.tsv,9.152182,100,trial_2
1578,NCT04809974,Belinostat,result_trial_data_NCT04809974_CF_Belinostat_AE_mapped.tsv,9.166825,100,trial_2
1579,NCT04809974,Nilotinib,result_trial_data_NCT04809974_CF_Nilotinib_AE_mapped.tsv,9.170252,100,trial_2
1580,NCT04809974,Alpelisib,result_trial_data_NCT04809974_CF_Alpelisib_AE_mapped.tsv,9.171007,100,trial_2
1581,NCT04809974,Ribociclib,result_trial_data_NCT04809974_CF_Ribociclib_AE_mapped.tsv,9.216178,100,trial_2
1582,NCT04809974,Enasidenib,result_trial_data_NCT04809974_CF_Enasidenib_AE_mapped.tsv,9.246013,100,trial_2
1583,NCT04809974,Ivacaftor,result_trial_data_NCT04809974_CF_Ivacaftor_AE_mapped.tsv,9.247925,100,trial_2
1584,NCT04809974,Ceritinib,result_trial_data_NCT04809974_CF_Ceritinib_AE_mapped.tsv,9.270802,100,trial_2
1585,NCT04809974,Anagrelide,result_trial_data_NCT04809974_CF_Anagrelide_AE_mapped.tsv,9.403425,100,trial_2
1586,NCT04809974,Capmatinib,result_trial_data_NCT04809974_CF_Capmatinib_AE_mapped.tsv,9.455109,100,trial_2
1587,NCT04809974,Zanubrutinib,result_trial_data_NCT04809974_CF_Zanubrutinib_AE_mapped.tsv,9.491712,100,trial_2
1588,NCT04809974,Leniolisib,result_trial_data_NCT04809974_CF_Leniolisib_AE_mapped.tsv,9.569651,100,trial_2
1589,NCT04809974,Pexidartinib,result_trial_data_NCT04809974_CF_Pexidartinib_AE_mapped.tsv,9.667045,100,trial_2
1590,NCT04809974,Dabrafenib,result_trial_data_NCT04809974_CF_Dabrafenib_AE_mapped.tsv,9.811440,100,trial_2
1591,NCT04809974,Fedratinib,result_trial_data_NCT04809974_CF_Fedratinib_AE_mapped.tsv,9.889179,100,trial_2
1592,NCT04809974,Selinexor,result_trial_data_NCT04809974_CF_Selinexor_AE_mapped.tsv,9.922524,100,trial_2
1593,NCT04809974,Encorafenib,result_trial_data_NCT04809974_CF_Encorafenib_AE_mapped.tsv,9.941808,100,trial_2
1594,NCT04809974,Quizartinib,result_trial_data_NCT04809974_CF_Quizartinib_AE_mapped.tsv,9.972346,100,trial_2
1595,NCT04809974,Olaparib,result_trial_data_NCT04809974_CF_Olaparib_AE_mapped.tsv,10.196856,100,trial_2
1596,NCT04809974,Acalabrutinib,result_trial_data_NCT04809974_CF_Acalabrutinib_AE_mapped.tsv,10.283038,100,trial_2
1597,NCT04809974,Binimetinib,result_trial_data_NCT04809974_CF_Binimetinib_AE_mapped.tsv,10.366039,100,trial_2
1598,NCT04809974,Trametinib,result_trial_data_NCT04809974_CF_Trametinib_AE_mapped.tsv,10.742121,100,trial_2
1599,NCT04809974,Capivasertib,result_trial_data_NCT04809974_CF_Capivasertib_AE_mapped.tsv,10.885929,100,trial_2
1600,NCT04809974,Tazemetostat,result_trial_data_NCT04809974_CF_Tazemetostat_AE_mapped.tsv,11.040355,100,trial_2
1601,NCT04809974,Pacritinib,result_trial_data_NCT04809974_CF_Pacritinib_AE_mapped.tsv,11.050066,100,trial_2
1602,NCT04809974,Tivozanib,result_trial_data_NCT04809974_CF_Tivozanib_AE_mapped.tsv,11.082764,100,trial_2
1603,NCT04809974,Ponatinib,result_trial_data_NCT04809974_CF_Ponatinib_AE_mapped.tsv,11.094753,100,trial_2
1604,NCT04809974,Ruxolitinib,result_trial_data_NCT04809974_CF_Ruxolitinib_AE_mapped.tsv,11.179932,100,trial_2
1605,NCT04809974,Temsirolimus,result_trial_data_NCT04809974_CF_Temsirolimus_AE_mapped.tsv,11.206249,100,trial_2
1606,NCT04809974,Everolimus,result_trial_data_NCT04809974_CF_Everolimus_AE_mapped.tsv,11.310120,100,trial_2
1607,NCT04809974,Ibrutinib,result_trial_data_NCT04809974_CF_Ibrutinib_AE_mapped.tsv,11.403519,100,trial_2
1608,NCT04809974,Pazopanib,result_trial_data_NCT04809974_CF_Pazopanib_AE_mapped.tsv,11.434160,100,trial_2
1609,NCT04809974,Tepotinib,result_trial_data_NCT04809974_CF_Tepotinib_AE_mapped.tsv,11.494978,100,trial_2
1610,NCT04809974,Midostaurin,result_trial_data_NCT04809974_CF_Midostaurin_AE_mapped.tsv,11.570976,100,trial_2
1611,NCT04809974,Lumacaftor,result_trial_data_NCT04809974_CF_Lumacaftor_AE_mapped.tsv,11.689895,100,trial_2
1612,NCT04809974,Gilteritinib,result_trial_data_NCT04809974_CF_Gilteritinib_AE_mapped.tsv,11.800434,100,trial_2
1613,NCT04809974,Infigratinib,result_trial_data_NCT04809974_CF_Infigratinib_AE_mapped.tsv,12.329129,100,trial_2
1614,NCT04809974,Sorafenib,result_trial_data_NCT04809974_CF_Sorafenib_AE_mapped.tsv,12.370575,100,trial_2
1615,NCT04809974,Selumetinib,result_trial_data_NCT04809974_CF_Selumetinib_AE_mapped.tsv,12.490287,100,trial_2
1616,NCT04809974,Cabozantinib,result_trial_data_NCT04809974_CF_Cabozantinib_AE_mapped.tsv,12.764697,100,trial_2
1617,NCT04809974,Ixazomib,result_trial_data_NCT04809974_CF_Ixazomib_AE_mapped.tsv,12.777525,100,trial_2
1618,NCT04809974,Pomalidomide,result_trial_data_NCT04809974_CF_Pomalidomide_AE_mapped.tsv,12.898986,100,trial_2
1619,NCT04809974,Sunitinib,result_trial_data_NCT04809974_CF_Sunitinib_AE_mapped.tsv,13.042952,100,trial_2
1620,NCT04809974,Momelotinib,result_trial_data_NCT04809974_CF_Momelotinib_AE_mapped.tsv,13.171063,100,trial_2
1621,NCT04809974,Axitinib,result_trial_data_NCT04809974_CF_Axitinib_AE_mapped.tsv,13.720949,100,trial_2
1622,NCT04809974,Regorafenib,result_trial_data_NCT04809974_CF_Regorafenib_AE_mapped.tsv,14.243463,100,trial_2
1623,NCT04809974,Cobimetinib,result_trial_data_NCT04809974_CF_Cobimetinib_AE_mapped.tsv,14.721975,100,trial_2
1624,NCT04809974,Carfilzomib,result_trial_data_NCT04809974_CF_Carfilzomib_AE_mapped.tsv,14.848133,100,trial_2
1625,NCT04809974,Lenvatinib,result_trial_data_NCT04809974_CF_Lenvatinib_AE_mapped.tsv,14.968424,100,trial_2
